Smiles
CN1CCN(c2ccc(CN(C)C(=O)N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)cc2)CC1
CN(Cc1ccc(NCCCN2CCOCC2)cc1)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
CN(Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
CN(Cc1ccc(-c2ccc(O)cc2)cc1)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
CN(Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
COc1ccc(-c2ccc(CN(C)C(=O)N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)cc2)cc1
CN(Cc1ccc(Cc2ccccc2)cc1)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
CN(C)CC(=O)N1CCN(C(=O)CN2CCOCC2)CC1
CN(C)CC(=O)N1CCN(C(=O)C2CC2)CC1
CN(C)CC(=O)N1CCN(C(=O)C2CCOCC2)CC1
COCC(=O)N1CCN(C(=O)CN(C)C)CC1
CN(C)CC(=O)N1CCN(C(=O)CN(C)C)CC1
CN(C)CC(=O)N1CCN(C(=O)Cc2ccccn2)CC1
CN(C)CC(=O)N1CCN(c2ccccc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(O)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(F)cc2)CC1
COc1ccc(N2CCN(C(=O)CN(C)C)CC2)cc1
CN(C)CC(=O)N1CCN(S(=O)(=O)c2cn(C)cn2)CC1
CN(C)CC(=O)N1CCN(Cc2ccccc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCOCC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(C)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(NCCCN3CCOCC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccccc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(O)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(F)cc3)cc2)CC1
COc1ccc(-c2ccc(N3CCN(C(=O)CN(C)C)CC3)cc2)cc1
CN(C)CC(=O)N1CCN(c2ccc(Cc3ccccc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(CN(C)C(=O)N3CCOCC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(CN(C)C(=O)N3CCN(C)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(CN(C)C(=O)NCCCN3CCOCC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(N4CCOCC4)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(N4CCN(C)CC4)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(NCCCN4CCOCC4)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(Cc4ccccc4)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(-c4ccc(O)cc4)cc3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(-c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1
COc1ccc(-c2ccc(-c3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)cc2)cc1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(c4ccccc4)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(c4ccc(F)cc4)CC3)cc2)CC1
COc1ccc(N2CCN(c3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)CC2)cc1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(Cc4ccccc4)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(C(=O)CN4CCOCC4)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(C(=O)C4CC4)CC3)cc2)CC1
CN(C)CC(=O)N1CCN(c2ccc(N3CCN(C(=O)C4CCOCC4)CC3)cc2)CC1
COCC(=O)N1CCN(c2ccc(N3CCN(C(=O)CN(C)C)CC3)cc2)CC1
